status,excel_name,excel_city,excel_region,excel_address,db_name,db_city,db_region,db_address
exact_match,Eco Kids-Child Care Centre Inc.,Etobicoke,Toronto,"1315 Kipling Ave, Etobicoke, ON M9B 3N7",Eco Kids-Child Care Centre Inc.,Etobicoke,Toronto,"1315 Kipling Ave, Etobicoke, ON M9B 3N7"
exact_match,Eh To Zed Preschool Canada Early Learning Academy,Toronto,Toronto,"3 Concorde Gate, Toronto, Ontario M3C 3N7",Eh To Zed Preschool Canada Early Learning Academy,Toronto,Toronto,"3 Concorde Gate, Toronto, Ontario M3C 3N7"
exact_match,Eitz Chaim Schools Vm,North York,Toronto,"1 Viewmount Ave, North York, ON M6B 1T2",Eitz Chaim Schools Vm,North York,Toronto,"1 Viewmount Ave, North York, ON M6B 1T2"
exact_match,Elkhorn Junior Y - (YMCA),North York,Toronto,"10 Elkhorn Drive, North York, ON M2K 1J3",Elkhorn Junior Y - (YMCA),North York,Toronto,"10 Elkhorn Drive, North York, ON M2K 1J3"
exact_match,"Ellesmere-Statton Public School, Extended Day Program",Scarborough,Toronto,"739 Ellesmere Rd, Scarborough, ON M1P 2W1","Ellesmere-Statton Public School, Extended Day Program",Scarborough,Toronto,"739 Ellesmere Rd, Scarborough, ON M1P 2W1"
exact_match,Engaging Minds Child Care,North York,Toronto,"29 Gervais Dr #104, North York, ON M3C 1Y9",Engaging Minds Child Care,North York,Toronto,"29 Gervais Dr #104, North York, ON M3C 1Y9"
exact_match,Epiphany Of Our Lord Jr YMCA,Scarborough,Toronto,"3150 Pharmacy Avenue, Scarborough, ON M1W 3J5",Epiphany Of Our Lord Jr YMCA,Scarborough,Toronto,"3150 Pharmacy Avenue, Scarborough, ON M1W 3J5"
exact_match,Eyes Abacus Child Care,Scarborough,Toronto,"20 Chichester Pl, Scarborough, ON M1T 1G6",Eyes Abacus Child Care,Scarborough,Toronto,"20 Chichester Pl, Scarborough, ON M1T 1G6"
exact_match,Family Day Kennedy Extended Day & School Age Program,Scarborough,Toronto,"20 Elmfield Crescent Scarborough, ON Canada M1V 2Y6",Family Day Kennedy Extended Day & School Age Program,Scarborough,Toronto,"20 Elmfield Crescent Scarborough, ON Canada M1V 2Y6"
exact_match,Family Day Kingslake Before And After School Program,North York,Toronto,"90 Kingslake Road, North York, ON M2J 3E8",Family Day Kingslake Before And After School Program,North York,Toronto,"90 Kingslake Road, North York, ON M2J 3E8"
exact_match,Family Day Muirhead Extended Day And School Age Program,North York,Toronto,"25 Muirhead Road, North York, Ontario M2J 3W3",Family Day Muirhead Extended Day And School Age Program,North York,Toronto,"25 Muirhead Road, North York, Ontario M2J 3W3"
exact_match,Family Day North Agincourt Before And After School Program,Scarborough,Toronto,"60 Moran Road, Scarborough, ON M1S 2J3",Family Day North Agincourt Before And After School Program,Scarborough,Toronto,"60 Moran Road, Scarborough, ON M1S 2J3"
exact_match,Family Day Sacred Heart Toronto Before And After School Program,Scarborough,Toronto,"75 Hupfield Trail, Scarborough, ON M1B 4S3",Family Day Sacred Heart Toronto Before And After School Program,Scarborough,Toronto,"75 Hupfield Trail, Scarborough, ON M1B 4S3"
exact_match,Family Day St Barnabas Child Care Centre,Scarborough,Toronto,"30 Washburn Way Scarborough, ON M1B 1H3",Family Day St Barnabas Child Care Centre,Scarborough,Toronto,"30 Washburn Way Scarborough, ON M1B 1H3"
exact_match,Family Day Thomas L Wells Extended Day And School Age Program,Scarborough,Toronto,"69 Nightstar Road, Scarborough, Ontario M1X 1V6",Family Day Thomas L Wells Extended Day And School Age Program,Scarborough,Toronto,"69 Nightstar Road, Scarborough, Ontario M1X 1V6"
exact_match,Fantasia Child Care Center (2724826 Ontario Inc),North York,Toronto,"678 Sheppard Ave W, North York, ON M3H 2S5",Fantasia Child Care Center (2724826 Ontario Inc),North York,Toronto,"678 Sheppard Ave W, North York, ON M3H 2S5"
exact_match,Faywood Boulevard Child Care Centre,North York,Toronto,"95 Faywood Blvd, North York, ON M3H 2X5",Faywood Boulevard Child Care Centre,North York,Toronto,"95 Faywood Blvd, North York, ON M3H 2X5"
exact_match,Fenside Drive Children's Centre,North York,Toronto,"131 Fenside Dr, North York, ON M3A 2V9",Fenside Drive Children's Centre,North York,Toronto,"131 Fenside Dr, North York, ON M3A 2V9"
exact_match,Ferncliff Daycare And After School Group,Toronto,Toronto,"128 Fern Ave, Toronto, ON M6R 1K3",Ferncliff Daycare And After School Group,Toronto,Toronto,"128 Fern Ave, Toronto, ON M6R 1K3"
exact_match,Fleming Junior YMCA,Scarborough,Toronto,"22 Littles Road, Scarborough, ON M1B 5B5",Fleming Junior YMCA,Scarborough,Toronto,"22 Littles Road, Scarborough, ON M1B 5B5"
exact_match,Forest Manor YMCA,North York,Toronto,"25 Forest Manor Rd., North York, ON M2J 1M4",Forest Manor YMCA,North York,Toronto,"25 Forest Manor Rd., North York, ON M2J 1M4"
exact_match,Friends Day Care Centre,Toronto,Toronto,"60 Lowther Ave, Toronto, ON M5R 2K2",Friends Day Care Centre,Toronto,Toronto,"60 Lowther Ave, Toronto, ON M5R 2K2"
exact_match,Galloway Early Learning & Child Care Centre,Scarborough,Toronto,"4299 Kingston Rd, Scarborough, ON M1E 2M9",Galloway Early Learning & Child Care Centre,Scarborough,Toronto,"4299 Kingston Rd, Scarborough, ON M1E 2M9"
exact_match,Gan Chabad Preschool,North York,Toronto,"147 Overbrook Pl, North York, ON M3H 4R1",Gan Chabad Preschool,North York,Toronto,"147 Overbrook Pl, North York, ON M3H 4R1"
exact_match,Gan Shalom Preschool (OpChabad On The Avenue),Toronto,Toronto,"157 Falkirk St, Toronto, ON M5M 4K4",Gan Shalom Preschool (OpChabad On The Avenue),Toronto,Toronto,"157 Falkirk St, Toronto, ON M5M 4K4"
exact_match,Garderie Chez Tante Laure,Scarborough,Toronto,"339 Alton Towers Cir, Scarborough, ON M1V 4L3",Garderie Chez Tante Laure,Scarborough,Toronto,"339 Alton Towers Cir, Scarborough, ON M1V 4L3"
exact_match,Garderie La Farandole Felix-Leclerc,Toronto,Toronto,"50 Celestine Dr. Toronto, ON M9R 3N3",Garderie La Farandole Felix-Leclerc,Toronto,Toronto,"50 Celestine Dr. Toronto, ON M9R 3N3"
exact_match,Garderie La Farandole Gabrielle Roy,Toronto,Toronto,"14 Pembroke street, Toronto, ON M5A 2N7",Garderie La Farandole Gabrielle Roy,Toronto,Toronto,"14 Pembroke street, Toronto, ON M5A 2N7"
exact_match,Garderie La Farandole - Pierre Elliott Trudeau,Toronto,Toronto,"77 Grace Street ,Toronto, ON M6J 2S4",Garderie La Farandole - Pierre Elliott Trudeau,Toronto,Toronto,"77 Grace Street ,Toronto, ON M6J 2S4"
exact_match,Garderie Mon Petit Jardin,Scarborough,Toronto,"500 Sandhurst Cir, Scarborough, ON M1S 3P2",Garderie Mon Petit Jardin,Scarborough,Toronto,"500 Sandhurst Cir, Scarborough, ON M1S 3P2"
exact_match,Garfield Avenue Children's Circle,Toronto,Toronto,"1 Garfield Ave, Toronto, ON M4T 1E6",Garfield Avenue Children's Circle,Toronto,Toronto,"1 Garfield Ave, Toronto, ON M4T 1E6"
exact_match,Garrison Creek Community Day Care,Toronto,Toronto,"222 Niagara St, Toronto, ON M6J 2L3",Garrison Creek Community Day Care,Toronto,Toronto,"222 Niagara St, Toronto, ON M6J 2L3"
exact_match,George Brown - Casa Loma Child Care Centre,Toronto,Toronto,"160 Kendal Avenue, Toronto ON, M5R 1M3",George Brown - Casa Loma Child Care Centre,Toronto,Toronto,"160 Kendal Avenue, Toronto ON, M5R 1M3"
exact_match,George Brown College - Mary's Place Child Care Centre,Toronto,Toronto,"185 Queens Quay East, Toronto, ON M5A 1B6",George Brown College - Mary's Place Child Care Centre,Toronto,Toronto,"185 Queens Quay East, Toronto, ON M5A 1B6"
exact_match,George Brown - Dennis Avenue Child Care Centre,Toronto,Toronto,"17 Dennis Ave, Toronto, ON, M6N 2T7",George Brown - Dennis Avenue Child Care Centre,Toronto,Toronto,"17 Dennis Ave, Toronto, ON, M6N 2T7"
exact_match,George Brown - Elmlea,Etobicoke,Toronto,"50 Hadrian Dr., Etobicoke, ON M9W 1V4",George Brown - Elmlea,Etobicoke,Toronto,"50 Hadrian Dr., Etobicoke, ON M9W 1V4"
exact_match,George Brown - Fashion District/Ryerson Child Care Centre,Toronto,Toronto,"96 Denison Avenue, Toronto ON, M5T 1E4",George Brown - Fashion District/Ryerson Child Care Centre,Toronto,Toronto,"96 Denison Avenue, Toronto ON, M5T 1E4"
exact_match,George Brown - Nelson Mandela Child Care Centre,Toronto,Toronto,"440 Shuter Street, Toronto ON, M5A 1X6",George Brown - Nelson Mandela Child Care Centre,Toronto,Toronto,"440 Shuter Street, Toronto ON, M5A 1X6"
exact_match,George Brown - Richmond Adelaide Childcare Centre,Toronto,Toronto,"130 Adelaide Street West, Mezzanine Level, Toronto ON, M5H 3P5",George Brown - Richmond Adelaide Childcare Centre,Toronto,Toronto,"130 Adelaide Street West, Mezzanine Level, Toronto ON, M5H 3P5"
exact_match,George Brown - Rose Avenue Child Care Centre,Toronto,Toronto,"675 Ontario Street, Toronto, ON M4X 1N4",George Brown - Rose Avenue Child Care Centre,Toronto,Toronto,"675 Ontario Street, Toronto, ON M4X 1N4"
exact_match,George Webster Jr YMCA,Toronto,Toronto,"50 Chapman Avenue, Toronto, ON M4B 1C5",George Webster Jr YMCA,Toronto,Toronto,"50 Chapman Avenue, Toronto, ON M4B 1C5"
exact_match,Gerrard Early Learning Centre,Toronto,Toronto,"163 Gerrard St E, Toronto, ON M5A 2E5",Gerrard Early Learning Centre,Toronto,Toronto,"163 Gerrard St E, Toronto, ON M5A 2E5"
exact_match,Glamorgan School Age YMCA,Scarborough,Toronto,"51 Antrim Crescent, Scarborough, ON M1P 4N4",Glamorgan School Age YMCA,Scarborough,Toronto,"51 Antrim Crescent, Scarborough, ON M1P 4N4"
exact_match,Gledhill Avenue Child Care Centre,Toronto,Toronto,"2 Gledhill Ave, Toronto, ON M4C 5K6",Gledhill Avenue Child Care Centre,Toronto,Toronto,"2 Gledhill Ave, Toronto, ON M4C 5K6"
exact_match,Glen Cameron For Kids,North York,Toronto,"211 Cameron Ave, North York, ON M2N 1E8",Glen Cameron For Kids,North York,Toronto,"211 Cameron Ave, North York, ON M2N 1E8"
exact_match,"Glen Ravine Junior Public School, Extended Day Program",Scarborough,Toronto,"11 Gadsby Dr, Scarborough, ON M1K 4V4","Glen Ravine Junior Public School, Extended Day Program",Scarborough,Toronto,"11 Gadsby Dr, Scarborough, ON M1K 4V4"
exact_match,Grace Church On-The-Hill Child Care Centre,Toronto,Toronto,"300 Lonsdale Rd, Toronto, ON M4V 1X4",Grace Church On-The-Hill Child Care Centre,Toronto,Toronto,"300 Lonsdale Rd, Toronto, ON M4V 1X4"
exact_match,Grand Avenue Montessori School - 600,Etobicoke,Toronto,"600 The Queensway, Etobicoke, ON M8Y 1K1",Grand Avenue Montessori School - 600,Etobicoke,Toronto,"600 The Queensway, Etobicoke, ON M8Y 1K1"
exact_match,Grand Avenue Montessori School - 602,Etobicoke,Toronto,"602 The Queensway, Etobicoke, ON M8Y 1K1",Grand Avenue Montessori School - 602,Etobicoke,Toronto,"602 The Queensway, Etobicoke, ON M8Y 1K1"
exact_match,"Grey Owl Junior Public School, Extended Day Program",Scarborough,Toronto,"11 Gadsby Dr, Scarborough, ON M1K 4V4","Grey Owl Junior Public School, Extended Day Program",Scarborough,Toronto,"11 Gadsby Dr, Scarborough, ON M1K 4V4"
exact_match,Hawthorne-On-Essex Day Care,Toronto,Toronto,"50 Essex St, Toronto, ON M6G 1T3",Hawthorne-On-Essex Day Care,Toronto,Toronto,"50 Essex St, Toronto, ON M6G 1T3"
exact_match,Head Start Montessori,North York,Toronto,"235 Sheppard Ave E, North York, ON M2J 5B5",Head Start Montessori,North York,Toronto,"235 Sheppard Ave E, North York, ON M2J 5B5"
exact_match,Heart Beatz Child Care - Cedarbrook Site,Scarborough,Toronto,"56 Nelson St, Scarborough, ON M1J 2V6",Heart Beatz Child Care - Cedarbrook Site,Scarborough,Toronto,"56 Nelson St, Scarborough, ON M1J 2V6"
exact_match,Heart Beatz Child Care - Cliffcrest Site,Scarborough,Toronto,"2938 Eglinton Av. East, Scarborough, Ontario M1J 2E4",Heart Beatz Child Care - Cliffcrest Site,Scarborough,Toronto,"2938 Eglinton Av. East, Scarborough, Ontario M1J 2E4"
exact_match,Heart Beatz Child Care - Solaris Site,Toronto,Toronto,"141 Village Green Square, Toronto, ON. M1S 0L3",Heart Beatz Child Care - Solaris Site,Toronto,Toronto,"141 Village Green Square, Toronto, ON. M1S 0L3"
exact_match,Heart Beatz - Halbert Child Care Site,Scarborough,Toronto,"25 Halbert Place, Scarborough, ON. M1M 0E1",Heart Beatz - Halbert Child Care Site,Scarborough,Toronto,"25 Halbert Place, Scarborough, ON. M1M 0E1"
exact_match,Heath And Ferndale Child Care Program,Toronto,Toronto,"23 Ferndale Ave, Toronto, ON M4T 2B4",Heath And Ferndale Child Care Program,Toronto,Toronto,"23 Ferndale Ave, Toronto, ON M4T 2B4"
exact_match,Heritage Child Care & Early Learning Centre,Scarborough,Toronto,"44 Port Royal Trail, Scarborough, ON M1V 2G8",Heritage Child Care & Early Learning Centre,Scarborough,Toronto,"44 Port Royal Trail, Scarborough, ON M1V 2G8"
exact_match,Heritage Child Care & Early Learning - Milliken Site,Scarborough,Toronto,"130 Port Royal Trail, Toronto, ON M1V 2T4",Heritage Child Care & Early Learning - Milliken Site,Scarborough,Toronto,"130 Port Royal Trail, Toronto, ON M1V 2T4"
exact_match,Hester How Early Learning Centre,Toronto,Toronto,"100 Queen St W, Toronto, ON M5H 2N3",Hester How Early Learning Centre,Toronto,Toronto,"100 Queen St W, Toronto, ON M5H 2N3"
exact_match,High Park Early Learning Centre,Toronto,Toronto,"17 High Park Ave, Toronto, ON M6P 3K8",High Park Early Learning Centre,Toronto,Toronto,"17 High Park Ave, Toronto, ON M6P 3K8"
exact_match,High Park Jr YMCA,Toronto,Toronto,"2665 Dundas St W, Toronto, ON M6P 1Y1",High Park Jr YMCA,Toronto,Toronto,"2665 Dundas St W, Toronto, ON M6P 1Y1"
exact_match,Highview Wilson Child Care,North York,Toronto,"22 Highview Ave, North York, ON M3M1C4",Highview Wilson Child Care,North York,Toronto,"22 Highview Ave, North York, ON M3M1C4"
exact_match,Hillcrest Progressive School,North York,Toronto,"59 Plymbridge Rd, North York, ON M2P 1A2",Hillcrest Progressive School,North York,Toronto,"59 Plymbridge Rd, North York, ON M2P 1A2"
exact_match,Hillmount Child Care,North York,Toronto,"245 McNicoll Ave, North York, ON M2H 2C4",Hillmount Child Care,North York,Toronto,"245 McNicoll Ave, North York, ON M2H 2C4"
exact_match,Hilltop Daycare Centre,Scarborough,Toronto,"160 N Bonnington Ave, Scarborough, ON M1K 1Y1",Hilltop Daycare Centre,Scarborough,Toronto,"160 N Bonnington Ave, Scarborough, ON M1K 1Y1"
exact_match,Hippo Nursery School,Toronto,Toronto,"729 St Clair Ave W, Toronto, ON M6C 1B2",Hippo Nursery School,Toronto,Toronto,"729 St Clair Ave W, Toronto, ON M6C 1B2"
exact_match,Holy Spirit Jr YMCA,Scarborough,Toronto,"3530 Sheppard Avenue East, Scarborough, ON M1T 3K7",Holy Spirit Jr YMCA,Scarborough,Toronto,"3530 Sheppard Avenue East, Scarborough, ON M1T 3K7"
exact_match,Holy Trinity YMCA,Etobicoke,Toronto,"6 Colonel Samuel Smith Park Drive, Etobicoke, ON M8V 4B7",Holy Trinity YMCA,Etobicoke,Toronto,"6 Colonel Samuel Smith Park Drive, Etobicoke, ON M8V 4B7"
exact_match,Howard Park Children's Centre,Toronto,Toronto,"30 Marmaduke St, Toronto, ON M6R 1T2",Howard Park Children's Centre,Toronto,Toronto,"30 Marmaduke St, Toronto, ON M6R 1T2"
exact_match,Humber Bay Child Care Centre,Etobicoke,Toronto,"50 Cloverhill Rd, Etobicoke, ON M8Y 1T3",Humber Bay Child Care Centre,Etobicoke,Toronto,"50 Cloverhill Rd, Etobicoke, ON M8Y 1T3"
exact_match,Humber Child Development Centre,Etobicoke,Toronto,"Arboretum Blvd, Etobicoke, ON M9W 5L7",Humber Child Development Centre,Etobicoke,Toronto,"Arboretum Blvd, Etobicoke, ON M9W 5L7"
exact_match,Humbercrest School Age YMCA,Toronto,Toronto,"14 St. Mark's Road, Toronto, ON M6S 2H7",Humbercrest School Age YMCA,Toronto,Toronto,"14 St. Mark's Road, Toronto, ON M6S 2H7"
exact_match,Hunter's Glen School Age YMCA,Scarborough,Toronto,"16 Haileybury Drive, Scarborough, ON M1K 4X5",Hunter's Glen School Age YMCA,Scarborough,Toronto,"16 Haileybury Drive, Scarborough, ON M1K 4X5"
exact_match,Hurwich Education Centre - Kamin,North York,Toronto,"252 Finch Ave W, North York, ON M2R 1M9",Hurwich Education Centre - Kamin,North York,Toronto,"252 Finch Ave W, North York, ON M2R 1M9"
exact_match,Hydro Bright Lights Childcare Centre,Etobicoke,Toronto,"800 Kipling Ave, Etobicoke, ON M8Z 5G5",Hydro Bright Lights Childcare Centre,Etobicoke,Toronto,"800 Kipling Ave, Etobicoke, ON M8Z 5G5"
exact_match,Impact Childcare Centre,North York,Toronto,"4545 Jane St, North York, ON M3N 2K7",Impact Childcare Centre,North York,Toronto,"4545 Jane St, North York, ON M3N 2K7"
exact_match,Indian Road Crescent School Age YMCA,Toronto,Toronto,"285 Indian Road Crescent, Toronto, ON M6P 2G8",Indian Road Crescent School Age YMCA,Toronto,Toronto,"285 Indian Road Crescent, Toronto, ON M6P 2G8"
exact_match,Isabella Walton Child Care (Scarborough)Inc.,Scarborough,Toronto,"835 Birchmount Rd, Scarborough, ON M1K 5K1",Isabella Walton Child Care (Scarborough)Inc.,Scarborough,Toronto,"835 Birchmount Rd, Scarborough, ON M1K 5K1"
exact_match,Jackman Community Daycare,Toronto,Toronto,"79 Jackman Ave, Toronto, ON M4K 2X5",Jackman Community Daycare,Toronto,Toronto,"79 Jackman Ave, Toronto, ON M4K 2X5"
exact_match,"Jesse Ketchum Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"61 Davenport Rd, Toronto ON, M5R 1H4","Jesse Ketchum Junior And Senior Public School, Extended Day Program",Toronto,Toronto,"61 Davenport Rd, Toronto ON, M5R 1H4"
exact_match,Jewish Russian Community Centre Preschool & Day Care,York Centre,Toronto,"5987 Bathurst St #3, North York, ON M2R 1Z3, Canada",Jewish Russian Community Centre Preschool & Day Care,York Centre,Toronto,"5987 Bathurst St #3, North York, ON M2R 1Z3, Canada"
exact_match,Jingbao (Downtown)Bilingual Children's Centre (96 Denison Avenue),Spadina-Fort York,Toronto,"96 Denison Ave, Toronto, ON M5T 1E4, Canada",Jingbao (Downtown)Bilingual Children's Centre (96 Denison Avenue),Spadina-Fort York,Toronto,"96 Denison Ave, Toronto, ON M5T 1E4, Canada"
exact_match,Jingbao Bilingual Children's Centre,Toronto,Toronto,"96 Denison Ave, Toronto, ON M5T 1E4",Jingbao Bilingual Children's Centre,Toronto,Toronto,"96 Denison Ave, Toronto, ON M5T 1E4"
exact_match,Jingbao Bilingual Children's Centre - Scarborough,Scarborough,Toronto,"2350 McCowan Rd, Scarborough, ON M1S 4B4",Jingbao Bilingual Children's Centre - Scarborough,Scarborough,Toronto,"2350 McCowan Rd, Scarborough, ON M1S 4B4"
exact_match,John English YMCA,Etobicoke,Toronto,"95 Mimico Avenue, Etobicoke, ON M8V 1R4",John English YMCA,Etobicoke,Toronto,"95 Mimico Avenue, Etobicoke, ON M8V 1R4"
exact_match,John G. Althouse - Princess Margaret,Toronto,Toronto,"65 Tromley Drive, Toronto, Ontario M9B 5Y7",John G. Althouse - Princess Margaret,Toronto,Toronto,"65 Tromley Drive, Toronto, Ontario M9B 5Y7"
exact_match,John Ross Robertson Child Centre,Toronto,Toronto,"130 Glengrove Ave W, Toronto, ON M4R 1P2",John Ross Robertson Child Centre,Toronto,Toronto,"130 Glengrove Ave W, Toronto, ON M4R 1P2"
exact_match,John Wanless Child Care,Toronto,Toronto,"245 Fairlawn Ave, Toronto, ON M5M 1T2",John Wanless Child Care,Toronto,Toronto,"245 Fairlawn Ave, Toronto, ON M5M 1T2"
exact_match,Junction Day Care Centre,Toronto,Toronto,"265 Annette St, Toronto, ON M6P 1R3",Junction Day Care Centre,Toronto,Toronto,"265 Annette St, Toronto, ON M6P 1R3"
exact_match,Keelmount Daycare Centre,Toronto,Toronto,"99 Mountview Av., Toronto, ON M6P 2L5",Keelmount Daycare Centre,Toronto,Toronto,"99 Mountview Av., Toronto, ON M6P 2L5"
exact_match,Kids & Company - Bloor Street Site,Toronto,Toronto,"Suite 160, 160 Bloor St E, Toronto, ON M4W 1B9",Kids & Company - Bloor Street Site,Toronto,Toronto,"Suite 160, 160 Bloor St E, Toronto, ON M4W 1B9"
exact_match,Kids & Company - Consumers Site,Toronto,Toronto,"251 Consumers Road, Suite 100, Toronto, Ontario, M2J 4R3",Kids & Company - Consumers Site,Toronto,Toronto,"251 Consumers Road, Suite 100, Toronto, Ontario, M2J 4R3"
exact_match,Kids & Company Etobicoke,Etobicoke,Toronto,"3250 Bloor St W Suite 101, Etobicoke, ON M8X 2W8",Kids & Company Etobicoke,Etobicoke,Toronto,"3250 Bloor St W Suite 101, Etobicoke, ON M8X 2W8"
exact_match,Kids & Company - Finch Site,Toronto,Toronto,"5650 Yonge Street, Suite 101, Toronto, Ontario, M2M 4G3",Kids & Company - Finch Site,Toronto,Toronto,"5650 Yonge Street, Suite 101, Toronto, Ontario, M2M 4G3"
exact_match,Kids & Company - Front Street Site,Toronto,Toronto,"320 Front St W Suite 100, Toronto, ON M5V 3B6",Kids & Company - Front Street Site,Toronto,Toronto,"320 Front St W Suite 100, Toronto, ON M5V 3B6"
exact_match,Kids & Company King And Highline,Toronto,Toronto,"1100 King St W, Toronto, ON M6K 0C6",Kids & Company King And Highline,Toronto,Toronto,"1100 King St W, Toronto, ON M6K 0C6"
exact_match,Kids & Company Ltd. - Bloor Christie,Toronto,Toronto,"703 Bloor St W, Toronto, ON M6G 1L5",Kids & Company Ltd. - Bloor Christie,Toronto,Toronto,"703 Bloor St W, Toronto, ON M6G 1L5"
exact_match,Kids & Company Queen West,Toronto,Toronto,"308 Queen St W, Toronto, ON M5V 2A4",Kids & Company Queen West,Toronto,Toronto,"308 Queen St W, Toronto, ON M5V 2A4"
exact_match,Kids & Company - Rosedale,Toronto,Toronto,"129 Mt Pleasant Rd, Toronto, ON M4W 2S3",Kids & Company - Rosedale,Toronto,Toronto,"129 Mt Pleasant Rd, Toronto, ON M4W 2S3"
exact_match,Kids & Company Scotia Plaza,Toronto,Toronto,"104 Yonge St Units 260 + 360, Toronto, ON M5C 2Y6",Kids & Company Scotia Plaza,Toronto,Toronto,"104 Yonge St Units 260 + 360, Toronto, ON M5C 2Y6"
exact_match,Kids & Company St Andrews,Toronto,Toronto,"73 Simcoe St, Toronto, ON M5J 1W9",Kids & Company St Andrews,Toronto,Toronto,"73 Simcoe St, Toronto, ON M5J 1W9"
exact_match,Kids & Company The Stockyards,York,Toronto,"100 Weston Rd, York, ON M6N 5H4",Kids & Company The Stockyards,York,Toronto,"100 Weston Rd, York, ON M6N 5H4"
exact_match,Kids Club (Day Care Connection),Toronto,Toronto,"780 Kingston Rd, Toronto, ON M4E 1R7",Kids Club (Day Care Connection),Toronto,Toronto,"780 Kingston Rd, Toronto, ON M4E 1R7"
exact_match,Kids Club Daycare & Learning Centre (OpAaa Childrens Inc.),Etobicoke,Toronto,"104 Advance Rd, Etobicoke, ON M8Z 2T7",Kids Club Daycare & Learning Centre (OpAaa Childrens Inc.),Etobicoke,Toronto,"104 Advance Rd, Etobicoke, ON M8Z 2T7"
exact_match,Kids Connect Daycare,Toronto,Toronto,"138 Main St, Toronto, ON M4E 2V8",Kids Connect Daycare,Toronto,Toronto,"138 Main St, Toronto, ON M4E 2V8"
exact_match,Kinderbrook Montessori School,North York,Toronto,"1 Credit Union Dr, North York, ON M4A 2S6",Kinderbrook Montessori School,North York,Toronto,"1 Credit Union Dr, North York, ON M4A 2S6"
exact_match,Kinder College Early Learning Centre,Toronto,Toronto,"218 Richmond St W, Toronto, ON M5V 1V6",Kinder College Early Learning Centre,Toronto,Toronto,"218 Richmond St W, Toronto, ON M5V 1V6"
exact_match,Kinder College Early Learning Centre,Toronto,Toronto,"25 Nicholas Ave, Toronto, ON M5A 0M9",Kinder College Early Learning Centre,Toronto,Toronto,"218 Richmond St W, Toronto, ON M5V 1V6"
exact_match,Knob Hill School Age YMCA,Scarborough,Toronto,"25 Seminole Avenue, Scarborough, ON M1J 1M8",Knob Hill School Age YMCA,Scarborough,Toronto,"25 Seminole Avenue, Scarborough, ON M1J 1M8"
exact_match,Lakeshore Community Child Care Centre,Etobicoke,Toronto,"99 Seventh St, Etobicoke, ON M8V 3B5",Lakeshore Community Child Care Centre,Etobicoke,Toronto,"99 Seventh St, Etobicoke, ON M8V 3B5"
exact_match,Lakeside Co-Operative Playschool Inc.,Toronto,Toronto,"2226 Queen St E, Toronto, ON M4E 1E9",Lakeside Co-Operative Playschool Inc.,Toronto,Toronto,"2226 Queen St E, Toronto, ON M4E 1E9"
exact_match,La Maison Du Dodo,York,Toronto,"582 Oakwood Ave, York, ON M6E 2X5",La Maison Du Dodo,York,Toronto,"582 Oakwood Ave, York, ON M6E 2X5"
exact_match,Lambton - Kingsway B & After School Program,Etobicoke,Toronto,"525 Prince Edward Dr N, Etobicoke, ON M8X 2M6",Lambton - Kingsway B & After School Program,Etobicoke,Toronto,"525 Prince Edward Dr N, Etobicoke, ON M8X 2M6"
exact_match,Lamp Jr YMCA,Etobicoke,Toronto,"185 Fifth St, Etobicoke, ON M8V 2Z5",Lamp Jr YMCA,Etobicoke,Toronto,"185 Fifth St, Etobicoke, ON M8V 2Z5"
exact_match,La Petite Ecole,Toronto,Toronto,"130 Kennedy Ave, Toronto, ON M6S 2X9",La Petite Ecole,Toronto,Toronto,"130 Kennedy Ave, Toronto, ON M6S 2X9"
exact_match,Learning Garden Childcare,Etobicoke,Toronto,"69 Six Point Rd, Etobicoke, ON M8Z 2X3",Learning Garden Childcare,Etobicoke,Toronto,"69 Six Point Rd, Etobicoke, ON M8Z 2X3"
exact_match,Leaside Day Care Centre,East York,Toronto,"206 Laird Dr #100, East York, ON M4G 3W4",Leaside Day Care Centre,East York,Toronto,"206 Laird Dr #100, East York, ON M4G 3W4"
exact_match,Ledbury Park Child Care Program,North York,Toronto,"95 Falkirk St, North York, ON M5M 4K1",Ledbury Park Child Care Program,North York,Toronto,"95 Falkirk St, North York, ON M5M 4K1"
exact_match,Lee Wiggins Childcare Centre (The),North York,Toronto,"Student Centre, 4700 Keele Street 201 First, North York, ON M3J 1P3",Lee Wiggins Childcare Centre (The),North York,Toronto,"Student Centre, 4700 Keele Street 201 First, North York, ON M3J 1P3"
exact_match,Lef - Vaughan Road Infant And Toddler Centre,Toronto,Toronto,"529 Vaughan Road Toronto, Ontario M6C 2R1",Lef - Vaughan Road Infant And Toddler Centre,Toronto,Toronto,"529 Vaughan Road Toronto, Ontario M6C 2R1"
exact_match,Le Jardin De Moliere Inc,Etobicoke,Toronto,"3029 Lakeshore Boulevard West, 2nd floor, Etobicoke M8V 1K5",Le Jardin De Moliere Inc,Etobicoke,Toronto,"3029 Lakeshore Boulevard West, 2nd floor, Etobicoke M8V 1K5"
exact_match,Le Petit Chaperon Rouge - Coxwell,Toronto,Toronto,"419 Coxwell Ave, Toronto, ON M4L 3B9",Le Petit Chaperon Rouge - Coxwell,Toronto,Toronto,"419 Coxwell Ave, Toronto, ON M4L 3B9"
